seed,num_clients,alpha,security_mode,aggregator,attack,malicious_fraction,accuracy,auroc,precision,recall,f1,sensitivity,specificity,val_accuracy,mean_round_latency_s,std_round_latency_s,rounds_to_convergence
33,25,1.0,native_pq,median,none,0.0,0.375,,0.0,0.0,0.0,0.0,1.0,0.25763358778625955,13.654647079999851,0.3749409272744832,20
33,25,1.0,native_pq,krum,none,0.0,0.375,,0.0,0.0,0.0,0.0,1.0,0.25763358778625955,13.68349541000047,0.29432509720030803,20
33,25,1.0,native_pq,fedavg,label_flip,0.1,0.4230769230769231,0.3700854700854701,0.535377358490566,0.5820512820512821,0.5577395577395577,0.5820512820512821,0.1581196581196581,0.5515267175572519,13.952712130000364,0.289367815906574,20
33,25,1.0,native_pq,median,label_flip,0.1,0.375,,0.0,0.0,0.0,0.0,1.0,0.25763358778625955,15.704869854999597,3.5397304038890147,20
33,25,1.0,native_pq,krum,label_flip,0.1,0.375,,0.0,0.0,0.0,0.0,1.0,0.25763358778625955,15.956962639999839,3.7201579366109643,20
33,25,1.0,native_pq,fedavg,label_flip,0.2,0.625,0.5,0.625,1.0,0.7692307692307693,1.0,0.0,0.7423664122137404,18.062420899999815,3.728479905188509,20
33,25,1.0,native_pq,median,label_flip,0.2,0.375,,0.0,0.0,0.0,0.0,1.0,0.25763358778625955,19.560150000000103,2.7103451760344384,20
33,25,1.0,native_pq,krum,label_flip,0.2,0.375,,0.0,0.0,0.0,0.0,1.0,0.25763358778625955,32.3433998199997,9.375417140019083,20
33,25,1.0,native_pq,krum,sign_flip,0.2,0.375,,0.0,0.0,0.0,0.0,1.0,0.25763358778625955,27.83648669499912,10.772858458093785,20
44,25,0.1,classical,fedavg,none,0.0,0.3557692307692308,0.47264957264957264,0.125,0.005128205128205128,0.009852216748768473,0.005128205128205128,0.9401709401709402,0.26145038167938933,32.01459720500037,8.88271130668725,20
44,25,0.1,hybrid_pq,fedavg,none,0.0,0.3557692307692308,0.47264957264957264,0.125,0.005128205128205128,0.009852216748768473,0.005128205128205128,0.9401709401709402,0.26145038167938933,23.72868786499934,7.093051075397082,20
